,date,open,close,high,low,volume,open_interest
755910,20160823,42140000,42320000,42380000,42040000,434706,700504
755911,20160824,42400000,42090000,42450000,42010000,396934,712760
755912,20160825,42000000,41440000,42010000,40400000,719096,715020
755913,20160826,41330000,41480000,41630000,41260000,391840,711772
755914,20160829,41720000,41290000,42390000,41010000,1264740,683646
755915,20160830,41460000,41600000,41960000,41380000,569632,675058
755916,20160831,41660000,41640000,41940000,41410000,604332,656602
755917,20160901,41510000,41720000,41880000,41510000,427672,655104
755918,20160902,41590000,42090000,42400000,41580000,723306,666286
755919,20160905,42860000,43170000,43230000,42690000,806166,642888
755920,20160906,43300000,43450000,43480000,43170000,379184,655474
755921,20160907,43640000,44160000,44580000,43570000,867724,646836
755922,20160908,44320000,44120000,44320000,43780000,511720,630388
755923,20160909,44040000,43510000,44050000,43410000,603648,619888
755924,20160912,43380000,42480000,43480000,42200000,790160,603798
755925,20160913,42400000,42800000,43120000,42220000,660334,586594
755926,20160914,42650000,42650000,42730000,42100000,627282,592368
755927,20160919,42270000,42840000,43080000,42180000,373100,602938
755928,20160920,43000000,43020000,43160000,42800000,408950,599840
755929,20160921,42970000,43450000,43520000,42710000,664526,643102
755930,20160922,44000000,43850000,44300000,43520000,959772,609332
755931,20160923,44210000,43940000,44440000,43790000,668518,624024
755932,20160926,44020000,43420000,44020000,43190000,591404,599586
755933,20160927,43330000,43350000,43650000,43130000,508916,588286
755934,20160928,43150000,42580000,43170000,42500000,747270,572476
755935,20160929,42680000,42690000,43100000,42320000,534762,546284
755936,20160930,42510000,42660000,42930000,42490000,466044,524172
755937,20161010,39520000,39810000,40010000,39520000,483216,508154
755938,20161011,39740000,40150000,40240000,39670000,568006,540440
755939,20161012,39790000,39870000,39990000,39710000,501496,549134
755940,20161013,39750000,39920000,40070000,39670000,510614,547748
755941,20161014,39820000,39810000,39960000,39720000,380420,547756
755942,20161017,39760000,39860000,40050000,39660000,521934,567816
755943,20161018,39870000,40330000,40420000,39810000,559570,602206
755944,20161019,40310000,40240000,40450000,40130000,424582,563310
755945,20161020,40510000,40440000,40630000,40290000,480334,565408
755946,20161021,40430000,40000000,40530000,39830000,527866,553626
755947,20161024,40010000,40300000,40350000,39960000,384910,565480
755948,20161025,40520000,40580000,40810000,40240000,695734,601990
755949,20161026,40630000,40800000,41000000,40460000,612998,593440
755950,20161027,40630000,40590000,40760000,40460000,410780,572906
755951,20161028,40710000,40570000,40760000,40490000,352260,549220
755952,20161031,40560000,40800000,40930000,40510000,613624,512058
755953,20161101,40780000,41020000,41130000,40720000,402530,509494
755954,20161102,41550000,41930000,41960000,41410000,642228,509430
755955,20161103,42080000,41710000,42280000,41680000,542588,449696
755956,20161104,41320000,41110000,41690000,41060000,554180,403004
755957,20161107,41370000,41160000,41570000,40980000,398204,387068
755958,20161108,41100000,41440000,41450000,40600000,425578,388050
755959,20161109,41210000,42640000,43050000,41170000,1413512,369290
755960,20161110,42510000,42730000,42740000,41900000,748222,344092
755961,20161111,43910000,44520000,44650000,43520000,540772,531670
755962,20161114,44250000,41380000,44790000,41380000,853470,435976
755963,20161115,41410000,41400000,41640000,40930000,500754,421952
755964,20161116,41300000,41580000,41800000,41200000,395132,438130
755965,20161117,41480000,41390000,41610000,41350000,331908,454692
755966,20161118,41480000,41010000,41580000,40800000,516058,492548
755967,20161121,41020000,41310000,41330000,40730000,535686,512028
755968,20161122,41250000,41660000,41860000,41100000,620846,589436
755969,20161123,41660000,41590000,41770000,41430000,480092,605060
755970,20161124,41480000,41290000,41530000,40810000,908362,643450
755971,20161125,41250000,41190000,41580000,40930000,665974,668112
755972,20161128,41330000,42110000,42370000,41250000,944576,718130
755973,20161129,41950000,41790000,42200000,41670000,708916,694584
755974,20161130,41590000,41550000,41880000,41330000,712904,695622
755975,20161201,41550000,41470000,41760000,40900000,906362,724380
755976,20161202,41210000,41440000,41650000,41160000,588310,732220
755977,20161205,41280000,41650000,42140000,41160000,980844,750078
755978,20161206,41670000,41720000,42020000,41560000,690058,768054
755979,20161207,41810000,41690000,41920000,41630000,517866,768516
755980,20161208,41820000,42500000,42900000,41800000,1332558,834208
755981,20161209,42450000,42380000,42660000,42080000,776850,805230
755982,20161212,42280000,42440000,42650000,42210000,737376,864670
755983,20161213,42460000,42750000,42980000,42310000,869156,875882
755984,20161214,42760000,42730000,43000000,42220000,908220,876070
755985,20161215,42750000,42310000,42980000,42000000,972096,828720
755986,20161216,41360000,41120000,41480000,40960000,908346,770624
755987,20161219,41120000,41160000,41350000,41040000,507136,758880
755988,20161220,41100000,40030000,41150000,39970000,780436,760922
755989,20161221,39600000,40410000,40590000,39430000,827464,728162
755990,20161222,40350000,39900000,40470000,39720000,514436,736258
755991,20161223,39800000,39950000,40380000,39720000,635390,727314
755992,20161226,39990000,39790000,40170000,39500000,486620,716582
755993,20161227,39780000,40390000,40450000,39750000,374334,740776
755994,20161228,40420000,40420000,40650000,40190000,573016,737970
755995,20161229,40350000,40870000,41020000,40300000,572730,729452
755996,20161230,40760000,41130000,41360000,40690000,595792,708376
755997,20170103,40760000,40780000,41070000,40700000,224568,702900
755998,20170104,40710000,41300000,41450000,40630000,735862,713016
755999,20170105,41290000,41370000,41490000,41020000,589950,709016
756000,20170106,41290000,40750000,41470000,40690000,703100,706882
756001,20170109,40900000,41090000,41200000,40830000,478496,701796
756002,20170110,41070000,41260000,41400000,41070000,490692,702764
756003,20170111,41230000,41610000,41730000,41150000,599530,705988
756004,20170112,41480000,41500000,41540000,41050000,681992,688200
756005,20170113,41500000,41140000,41580000,41000000,510994,696168
756006,20170116,41220000,41450000,41560000,40880000,658596,725342
756007,20170117,41350000,41340000,41630000,41200000,505562,705192
756008,20170118,41390000,41390000,41830000,41290000,751404,695382
756009,20170119,41380000,41030000,41620000,40930000,572116,698376
756010,20170120,41150000,41020000,41170000,40870000,468122,676654
756011,20170123,41000000,41280000,41380000,40950000,549726,674800
756012,20170124,41280000,41170000,41360000,41120000,303432,662280
756013,20170125,41160000,40750000,41300000,40460000,446408,650518
756014,20170126,40730000,40250000,40800000,40200000,396474,641770
756015,20170203,41200000,40950000,41250000,40920000,221832,601966
756016,20170206,40910000,41500000,41520000,40820000,514068,625786
756017,20170207,41590000,41620000,41730000,41420000,369010,639496
756018,20170208,41630000,41630000,41870000,41480000,428594,650776
756019,20170209,41820000,41700000,42070000,41650000,423838,654004
756020,20170210,41770000,41500000,41930000,41430000,424812,644578
756021,20170213,41520000,42290000,42470000,41500000,870748,759940
756022,20170214,42280000,42330000,42380000,42030000,482742,782628
756023,20170215,42500000,42200000,42600000,42000000,686428,735076
756024,20170216,42200000,42260000,42500000,41870000,563782,720300
756025,20170217,42370000,42270000,42470000,42140000,449998,696164
756026,20170220,42230000,42090000,42350000,41970000,357236,686032
756027,20170221,42120000,42280000,42460000,42100000,516520,737116
756028,20170222,42200000,42240000,42380000,42060000,461768,720434
756029,20170223,42290000,42210000,42580000,42130000,559492,697432
756030,20170224,42350000,42740000,42860000,42310000,885082,784684
756031,20170227,43200000,43270000,43290000,42860000,580022,769484
756032,20170228,43190000,43080000,43350000,42970000,351914,757246
756033,20170301,43080000,42790000,43220000,42750000,460762,723332
756034,20170302,42800000,42950000,43050000,42770000,352324,729612
756035,20170303,42860000,41590000,42880000,41400000,804376,630586
756036,20170306,41550000,41680000,42000000,41530000,396936,607798
756037,20170307,41710000,41650000,41830000,41560000,242448,597770
756038,20170308,41570000,41260000,41580000,41220000,437032,574606
756039,20170309,41110000,40700000,41180000,40540000,507642,573654
756040,20170310,40810000,40300000,40970000,40220000,509184,599674
756041,20170313,40350000,40670000,40750000,40180000,643614,595154
756042,20170314,40530000,40440000,40670000,40390000,305228,605900
756043,20170315,40520000,40500000,40600000,40350000,301014,608368
756044,20170316,40460000,41500000,41650000,40350000,557384,577220
756045,20170317,41560000,41420000,41560000,41230000,336574,580796
756046,20170320,41420000,41550000,41630000,41410000,229576,580570
756047,20170321,41550000,41420000,41580000,41310000,239832,563864
756048,20170322,41480000,41750000,41860000,41470000,445152,562422
756049,20170323,41680000,41670000,41720000,41560000,231072,556558
756050,20170324,41850000,41500000,41880000,41450000,347564,536322
756051,20170327,41620000,42000000,42040000,41580000,408914,563642
756052,20170328,42140000,42020000,42230000,41960000,352282,559226
756053,20170329,42170000,42010000,42250000,41910000,395714,559678
756054,20170330,42060000,42050000,42110000,41900000,299836,570306
756055,20170331,42030000,41920000,42140000,41800000,422030,544300
756056,20170405,42200000,42090000,42220000,42010000,165778,565790
756057,20170406,42080000,42080000,42130000,41900000,279152,577462
756058,20170407,42050000,42590000,42810000,41950000,656318,619888
756059,20170410,42760000,41540000,42820000,40350000,634978,529670
756060,20170411,41500000,41570000,41650000,41270000,331990,506596
756061,20170412,41640000,42230000,42510000,41630000,579366,514258
756062,20170413,42280000,42570000,42650000,42090000,415164,536180
756063,20170414,42640000,42630000,42730000,42360000,297474,542366
756064,20170417,42690000,42720000,43370000,42460000,432558,549852
756065,20170418,42600000,42390000,42710000,42300000,331134,543876
756066,20170419,42350000,41980000,42440000,41800000,544872,533188
756067,20170420,42080000,42000000,42140000,41820000,309030,515136
756068,20170421,41960000,41610000,41970000,41540000,506174,518440
756069,20170424,41550000,41390000,41710000,41310000,473280,477740
756070,20170425,41350000,41500000,41630000,41260000,310932,451372
756071,20170426,41320000,41200000,41460000,41130000,339500,426408
756072,20170427,41160000,41150000,41250000,40970000,335172,412556
756073,20170428,41150000,41100000,41220000,41030000,280996,391904
756074,20170502,40500000,40370000,40520000,40170000,222902,399038
756075,20170503,40240000,40350000,40430000,40220000,209404,382704
756076,20170504,40270000,39330000,40320000,38750000,548280,378810
756077,20170505,38900000,39230000,39510000,38800000,359334,355994
756078,20170508,39250000,39340000,39440000,39080000,247094,349322
756079,20170509,39320000,39160000,39320000,38950000,176252,334770
756080,20170510,38960000,38990000,39050000,38660000,190642,313782
756081,20170511,40140000,40300000,40390000,40070000,269422,404264
756082,20170512,40270000,40530000,40660000,40180000,295202,424938
756083,20170515,40550000,40850000,40960000,40450000,301552,440122
756084,20170516,41180000,41100000,41290000,40890000,313340,448432
756085,20170517,41120000,41160000,41270000,40910000,303816,457918
756086,20170518,41280000,41040000,41410000,40930000,395786,466000
756087,20170519,40980000,40960000,41110000,40580000,417590,461030
756088,20170522,41100000,41100000,41250000,40860000,342078,465720
756089,20170523,41280000,41340000,41500000,41190000,370502,458760
756090,20170524,41420000,40970000,41540000,40830000,415476,461262
756091,20170525,41070000,41250000,41410000,40960000,336014,451894
756092,20170526,41200000,41250000,41280000,41040000,205222,439194
756093,20170531,41210000,41030000,41340000,40950000,197482,438024
756094,20170601,41110000,40940000,41140000,40730000,370088,454986
756095,20170602,40700000,40670000,40870000,40520000,339768,462558
756096,20170605,40850000,41340000,41450000,40840000,536224,468314
756097,20170606,41390000,41640000,41720000,41320000,384634,493824
756098,20170607,41710000,41690000,41830000,41570000,284888,486582
756099,20170608,41600000,41630000,41710000,41420000,288932,478652
756100,20170609,41580000,41000000,41640000,40910000,480272,468856
756101,20170612,40890000,40620000,40940000,40600000,340710,487224
756102,20170613,40490000,40380000,40670000,40310000,357490,512386
756103,20170614,40350000,40550000,40640000,40240000,346212,521364
756104,20170615,40870000,40410000,41250000,40380000,641906,513316
756105,20170616,40150000,40380000,40480000,40110000,352178,531084
756106,20170619,40360000,40180000,40390000,40160000,297096,566244
756107,20170620,40150000,40230000,40300000,40040000,306358,588042
756108,20170621,40100000,40080000,40130000,39860000,311894,598778
756109,20170622,39930000,40430000,40550000,39910000,418214,597128
756110,20170623,40490000,40540000,40540000,40320000,280108,598734
756111,20170626,40620000,40490000,40640000,40410000,224968,588128
756112,20170627,40260000,40330000,40340000,40100000,306136,598736
756113,20170628,40280000,40550000,40690000,40230000,415480,604754
756114,20170629,40580000,40580000,40640000,40470000,270540,603672
756115,20170630,40220000,40130000,40320000,40060000,433374,636078
756116,20170703,40060000,40060000,40230000,39950000,330682,655176
756117,20170704,39660000,38980000,39670000,38800000,773716,732314
756118,20170705,38820000,39010000,39210000,38710000,346194,726318
756119,20170706,38630000,38850000,38990000,38580000,360546,743088
756120,20170707,38850000,38640000,38960000,38390000,490434,781948
756121,20170710,38510000,36710000,38580000,36710000,1280330,814850
756122,20170711,36750000,37320000,37660000,36660000,1138236,746782
756123,20170712,37500000,37880000,38280000,37370000,831476,711912
756124,20170713,38310000,38190000,38390000,38070000,522812,693938
756125,20170714,38130000,37690000,38160000,37480000,616266,704370
756126,20170717,38400000,38440000,38670000,38200000,551538,669956
756127,20170718,38680000,38490000,38780000,38390000,405784,665568
756128,20170719,38650000,38590000,38700000,38450000,365010,651812
756129,20170720,38710000,38530000,38730000,38340000,387868,648652
756130,20170721,38600000,38820000,38950000,38460000,524202,650020
756131,20170724,39000000,38800000,39090000,38720000,365130,642570
756132,20170725,38990000,38880000,38990000,38730000,288530,631786
756133,20170726,38810000,38570000,39070000,38450000,558632,648476
756134,20170727,38610000,39120000,39300000,38590000,499044,626230
756135,20170728,39240000,39040000,39290000,38950000,391850,607278
756136,20170731,39160000,39160000,39260000,39050000,326188,606620
756137,20170801,39300000,39220000,39390000,39170000,351678,602186
756138,20170802,39170000,39160000,39340000,39050000,342536,597500
756139,20170803,38980000,38890000,39250000,38870000,445798,611790
756140,20170804,38970000,39110000,39190000,38930000,347920,604320
756141,20170807,38900000,38230000,38910000,38120000,786380,647196
756142,20170808,38090000,38130000,38330000,38030000,402040,645494
756143,20170809,38290000,38630000,38700000,38050000,710198,676832
756144,20170810,39120000,39730000,39840000,39050000,867618,687356
756145,20170811,40160000,39830000,40260000,39660000,735684,632854
756146,20170814,39690000,40130000,40310000,39490000,712064,697790
756147,20170815,39870000,39510000,40040000,39330000,637606,638134
756148,20170816,39160000,39060000,39260000,38960000,454056,614374
756149,20170817,39110000,40030000,40190000,39020000,939300,694938
756150,20170818,39990000,39850000,40110000,39660000,540820,669376
756151,20170821,40180000,39740000,40400000,39460000,876044,683540
756152,20170822,39840000,39670000,40010000,39620000,463004,707732
756153,20170823,39870000,39670000,39930000,39520000,565526,696094
756154,20170824,39700000,39680000,39880000,39630000,438452,685388
756155,20170825,39630000,39640000,39730000,39480000,379750,681914
756156,20170828,39610000,39850000,39970000,39020000,995662,708856
756157,20170829,39950000,40270000,40320000,39760000,664412,720050
756158,20170830,40390000,39960000,40490000,39910000,599048,674026
756159,20170831,40000000,39900000,40090000,39830000,340426,666338
756160,20170901,39960000,40020000,40260000,39940000,521730,683390
756161,20170904,40170000,40620000,40750000,40060000,813464,706900
756162,20170905,40550000,40590000,40660000,40460000,330668,719268
756163,20170906,40610000,40540000,40740000,40410000,517746,687930
756164,20170907,40610000,40350000,40630000,40260000,368638,654914
756165,20170908,40540000,40530000,40650000,40390000,584322,636402
756166,20170911,40460000,39940000,40480000,39910000,500356,598448
756167,20170912,39900000,39890000,40140000,39830000,321286,597360
756168,20170913,39920000,39870000,40030000,39860000,232620,597806
756169,20170914,39850000,39730000,39930000,39690000,315414,598252
756170,20170915,39820000,39790000,39970000,39750000,250216,596030
756171,20170918,39770000,39680000,39830000,39610000,390988,605666
756172,20170919,39450000,39190000,39500000,38880000,474574,604674
756173,20170920,39160000,39240000,39320000,39140000,213514,590288
756174,20170921,39150000,38670000,39420000,38650000,451872,605646
756175,20170922,38500000,38660000,38740000,38490000,309744,585848
756176,20170925,38570000,38620000,38710000,38530000,236762,585542
756177,20170926,38620000,39180000,39340000,38560000,512582,573304
756178,20170927,38950000,38840000,39000000,38720000,315432,572360
756179,20170928,38700000,38640000,38840000,38500000,288290,571990
756180,20170929,38680000,38740000,38840000,38630000,210862,546142
756181,20171009,38790000,38950000,39200000,38750000,257192,563822
756182,20171010,38980000,39010000,39080000,38890000,233624,578446
756183,20171011,39050000,38920000,39120000,38880000,251774,579534
756184,20171012,38960000,38990000,39170000,38810000,249826,560498
756185,20171013,38980000,39120000,39230000,38930000,255324,567122
756186,20171016,39170000,39350000,39410000,39100000,365468,597994
756187,20171017,39400000,39100000,39440000,38980000,321536,556634
756188,20171018,39050000,39010000,39140000,38970000,224582,551804
756189,20171019,38970000,38880000,39010000,38820000,221608,552324
756190,20171020,38880000,39030000,39210000,38870000,366070,549846
756191,20171023,39040000,38780000,39090000,38600000,336840,544438
756192,20171024,38700000,38900000,38960000,38660000,265846,540332
756193,20171025,38820000,38690000,38840000,38680000,210624,520372
756194,20171026,38700000,38800000,38880000,38680000,221262,515788
756195,20171027,38750000,38320000,38870000,38250000,403710,541454
756196,20171030,38180000,38410000,38570000,38130000,346112,493898
756197,20171031,38350000,38480000,38510000,38310000,183816,463020
756198,20171101,38360000,38420000,38480000,38170000,269616,439898
756199,20171102,38450000,38760000,38810000,38370000,373564,430696
756200,20171103,38730000,38810000,38930000,38710000,197298,414246
756201,20171106,38850000,38560000,38960000,38460000,318676,392372
756202,20171107,38570000,38870000,39030000,38540000,307460,409084
756203,20171108,38780000,38770000,38920000,38670000,191820,386718
756204,20171109,38850000,38870000,38950000,38750000,210164,377382
756205,20171110,38890000,38840000,38990000,38720000,209946,355896
756206,20171113,38850000,38650000,38920000,38560000,229878,347644
756207,20171114,38650000,38690000,38820000,38560000,158998,346780
756208,20171115,38670000,38700000,38850000,38570000,173878,331994
756209,20171116,38780000,38690000,38870000,38640000,199974,320566
756210,20171117,38720000,38750000,38800000,38690000,123718,307312
756211,20171120,38730000,38930000,39160000,38650000,215894,291502
756212,20171121,38940000,38730000,38980000,38580000,205320,239846
756213,20171122,39840000,39850000,39950000,39790000,174516,348610
756214,20171123,39850000,39860000,39980000,39830000,221842,370020
756215,20171124,39880000,39910000,40010000,39830000,186428,399512
756216,20171127,39840000,39840000,39940000,39710000,270676,415322
756217,20171128,39900000,39860000,40070000,39800000,369614,447112
756218,20171129,39910000,39560000,39930000,39210000,423802,489300
756219,20171130,39510000,38860000,39560000,38730000,470624,537918
756220,20171201,38820000,38620000,38840000,38480000,334126,548544
756221,20171204,38450000,38520000,38810000,38150000,603718,561400
756222,20171205,38470000,38400000,38570000,38370000,230912,575932
756223,20171206,38350000,38000000,38390000,37880000,460078,596850
756224,20171207,37920000,37560000,38000000,37430000,453546,623120
756225,20171208,37290000,37280000,37370000,37120000,370598,626514
756226,20171211,37360000,37440000,37530000,37050000,391586,628010
756227,20171212,37460000,37330000,37480000,37250000,243070,653788
756228,20171213,37310000,37250000,37380000,37110000,275892,662334
756229,20171214,37230000,37990000,38090000,37200000,520858,656088
756230,20171215,37940000,37810000,38010000,37700000,340010,679098
756231,20171218,37910000,38000000,38110000,37870000,389294,672416
756232,20171219,38050000,38060000,38160000,37900000,285846,660232
756233,20171220,38070000,38000000,38110000,37930000,212204,658594
756234,20171221,38090000,37970000,38120000,37950000,223472,647940
756235,20171222,37920000,37970000,38090000,37830000,255662,644278
756236,20171225,37980000,38410000,38480000,37930000,432896,639118
756237,20171226,38420000,38440000,38470000,38310000,141256,636776
756238,20171227,38500000,38580000,38630000,38480000,210978,627406
756239,20171228,38700000,38910000,39010000,38660000,280708,619308
756240,20171229,38860000,38830000,38980000,38690000,257368,596822
756241,20180102,38990000,39020000,39100000,38910000,137022,602744
756242,20180103,39080000,38970000,39280000,38970000,323606,583810
756243,20180104,39020000,38850000,39150000,38710000,379448,595966
756244,20180105,38890000,38900000,39100000,38750000,330302,584178
756245,20180108,38880000,38910000,39120000,38810000,348074,595602
756246,20180109,38920000,38960000,39010000,38840000,234532,606676
756247,20180110,38910000,38730000,38920000,38680000,276074,632452
756248,20180111,38950000,38850000,38980000,38760000,250670,636290
756249,20180112,38820000,38900000,38930000,38360000,415558,642510
756250,20180115,38920000,39260000,39390000,38750000,471104,670164
756251,20180116,39250000,39070000,39280000,39030000,236234,660858
756252,20180117,38890000,38760000,38980000,38690000,402960,638304
756253,20180118,38840000,38520000,38840000,38460000,327046,650276
756254,20180119,38500000,38340000,38600000,38310000,317398,662324
756255,20180122,38410000,38380000,38480000,38350000,207686,668780
756256,20180123,38410000,38470000,38530000,38350000,240510,676724
756257,20180124,38400000,38360000,38440000,38060000,437610,696240
756258,20180125,38630000,39160000,39260000,38610000,621608,686058
756259,20180126,38990000,38890000,39150000,38700000,419062,692052
756260,20180129,38780000,38750000,38910000,38730000,290138,701688
756261,20180130,38590000,38230000,38660000,38200000,373710,718046
756262,20180131,38430000,38320000,38510000,38210000,279930,721492
756263,20180201,38370000,38300000,38450000,38270000,235382,721920
756264,20180202,38300000,38240000,38360000,38130000,284856,736950
756265,20180205,38180000,37290000,38250000,37240000,735642,777424
756266,20180206,37390000,37670000,37970000,37250000,519518,765472
756267,20180207,37360000,37310000,37440000,37080000,425140,799180
756268,20180208,37020000,36740000,37100000,36510000,632088,812318
756269,20180209,36740000,36870000,37170000,36730000,407840,796926
756270,20180212,36760000,36900000,36970000,36560000,476280,798288
756271,20180213,36870000,37120000,37200000,36810000,299838,770352
756272,20180214,37110000,37180000,37210000,36860000,303870,760906
756273,20180222,36900000,36750000,36910000,36630000,144846,763644
756274,20180223,36830000,36960000,37090000,36800000,311096,793630
756275,20180226,37010000,37260000,37380000,36910000,448470,819066
756276,20180227,37210000,37190000,37330000,37090000,362268,848188
756277,20180228,37180000,36840000,37190000,36700000,507648,862616
756278,20180301,36870000,36750000,36970000,36690000,320618,875388
756279,20180302,36600000,36830000,36950000,36500000,487640,826342
756280,20180305,36850000,36970000,37090000,36810000,386100,817202
756281,20180306,36930000,36880000,36970000,36760000,292604,837638
756282,20180307,37070000,37110000,37360000,36990000,522414,785042
756283,20180308,37090000,37040000,37120000,36830000,430620,805520
756284,20180309,36940000,36870000,37060000,36730000,354944,789494
756285,20180312,36820000,36870000,37180000,36630000,550260,773788
756286,20180313,36820000,36810000,36930000,36780000,230396,774862
756287,20180314,36950000,36930000,37060000,36780000,332324,765074
756288,20180315,36900000,36850000,36930000,36820000,222614,772780
756289,20180316,36760000,36680000,36810000,36570000,390238,815020
756290,20180319,36670000,36330000,36740000,36220000,536604,846934
756291,20180320,36330000,36450000,36520000,36330000,251720,824786
756292,20180321,36400000,36380000,36400000,36120000,320820,837576
756293,20180322,36400000,36820000,37000000,36380000,602932,788142
756294,20180323,36800000,36920000,36990000,36660000,474788,778276
756295,20180326,36970000,36840000,37090000,36810000,329878,768850
756296,20180327,36880000,36960000,37030000,36820000,303124,758606
756297,20180328,36780000,36560000,36830000,36480000,331622,778716
756298,20180329,36460000,36020000,36500000,35990000,509674,805344
756299,20180330,36000000,36180000,36250000,35960000,243604,786994
756300,20180402,36180000,36310000,36380000,36140000,192436,770888
756301,20180403,36550000,36500000,36680000,36480000,292092,739288
756302,20180404,36510000,36390000,36510000,36200000,225936,747184
756303,20180409,36350000,36360000,36420000,36310000,91122,749474
756304,20180410,36390000,36400000,36520000,36330000,216200,740620
756305,20180411,36510000,36550000,36580000,36440000,259782,720700
756306,20180412,36610000,36630000,36920000,36550000,489154,672356
756307,20180413,36510000,36350000,36530000,36210000,309548,636494
756308,20180416,36430000,36560000,36740000,36420000,288306,641480
756309,20180417,36650000,36660000,36710000,36510000,222462,625168
756310,20180418,36510000,36800000,36850000,36460000,341578,619792
756311,20180419,37200000,37640000,37660000,37130000,722350,597804
756312,20180420,37620000,37500000,37670000,37410000,441464,556114
756313,20180423,37480000,37350000,37550000,37240000,331642,512132
756314,20180424,36910000,36820000,36980000,36720000,449410,477702
756315,20180425,36760000,36760000,36940000,36700000,219038,463578
756316,20180426,36640000,36700000,36780000,36550000,227756,448044
756317,20180427,36700000,36580000,36740000,36450000,271146,427052
756318,20180502,36150000,36260000,36350000,36030000,127508,412148
756319,20180503,36380000,36430000,36690000,36260000,222772,382124
756320,20180504,37580000,37460000,37610000,37430000,114562,464438
756321,20180507,37500000,37540000,37680000,37460000,176300,503454
756322,20180508,37550000,37570000,37610000,37510000,131118,521336
756323,20180509,37550000,37490000,37700000,37340000,328788,538950
756324,20180510,37600000,37640000,37750000,37570000,306506,569024
756325,20180511,37840000,37820000,37890000,37750000,319836,592252
756326,20180514,37920000,37770000,37970000,37740000,250800,593596
756327,20180515,37670000,37380000,37740000,37350000,284114,616076
756328,20180516,37100000,37160000,37180000,36960000,328888,641196
756329,20180517,37050000,37140000,37300000,37010000,224432,647324
756330,20180518,37300000,37290000,37370000,37230000,184272,647222
756331,20180521,37240000,37120000,37410000,37050000,288910,681572
756332,20180522,37350000,37300000,37390000,37250000,257206,659820
756333,20180523,37530000,37410000,37560000,37340000,247154,658012
756334,20180524,37260000,37360000,37410000,37190000,247706,679406
756335,20180525,37520000,37500000,37600000,37460000,336934,676576
756336,20180528,37620000,37280000,37620000,37230000,294560,688958
756337,20180529,37270000,37250000,37390000,37230000,160070,705588
756338,20180530,37240000,37250000,37330000,37130000,294994,703044
756339,20180531,37350000,37560000,37570000,37300000,360212,732636
756340,20180601,37450000,37390000,37550000,37340000,234188,712674
756341,20180604,37270000,37340000,37490000,37240000,249278,716180
756342,20180605,37470000,37300000,37470000,37190000,288722,708910
756343,20180606,37280000,37440000,37510000,37250000,319390,742566
756344,20180607,37550000,37600000,37660000,37450000,418176,751636
756345,20180608,37770000,37530000,37960000,37520000,692314,723234
756346,20180611,37700000,37970000,38290000,37620000,704770,812158
756347,20180612,38010000,37990000,38180000,37950000,423550,798096
756348,20180613,37950000,37920000,38160000,37910000,326966,768780
756349,20180614,38080000,38570000,38620000,38000000,750928,882682
756350,20180615,38860000,38670000,38860000,38540000,689548,835602
756351,20180619,37330000,37330000,37600000,37020000,611864,665826
756352,20180620,37260000,37260000,37390000,37200000,299576,663478
756353,20180621,37320000,37230000,37360000,37170000,285806,668980
756354,20180622,37300000,37550000,37560000,37300000,286416,662258
756355,20180625,37530000,37470000,37650000,37450000,313218,652134
756356,20180626,37540000,37540000,37570000,37480000,183094,653642
756357,20180627,37420000,37520000,37630000,37400000,234688,654722
756358,20180628,37490000,37410000,37580000,37350000,301870,647190
756359,20180629,37420000,37450000,37560000,37260000,319222,640428
756360,20180702,37400000,37430000,37570000,37350000,255372,646224
756361,20180703,37400000,37420000,37440000,37200000,279840,663546
756362,20180704,37470000,37530000,37670000,37410000,303762,664732
